1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Player,"(0,7)",,,,,,,,,,,,,,,,,,
StopEnemy,"(4,5)",,,,,,,,,,,,,,,,,,
StopEnemy,"(6,7)",,,,,,,,,,,,,,,,,,
StopEnemy,"(6,7)",,,,,,,,,,,,,,,,,,
StopEnemy,"(4,13)",,,,,,,,,,,,,,,,,,
StopEnemy,"(6,10)",,,,,,,,,,,,,,,,,,
StopEnemy,"(8,12)",,,,,,,,,,,,,,,,,,
StopEnemy,"(12,6)",,,,,,,,,,,,,,,,,,
StopEnemy,"(9,0)",,,,,,,,,,,,,,,,,,
StopEnemy,"(15,3)",,,,,,,,,,,,,,,,,,
Goal,"(19,3)",,,,,,,,,,,,,,,,,,
WhiteEnemy,"(1, 7)",,,,,,,,,,,,,,,,,,
