0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1
0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
Player,"(19,11)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(14,11)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(0,8)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(0,14)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(6,5)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(8,5)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(12,3)",,,,,,,,,,,,,,,,,,
Goal,"(18,3)",,,,,,,,,,,,,,,,,,
