1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
Player,"(19,7)",,,,,,,,,,,,,,,,,,
ClingBeetleHole,"(14,0)",,,,,,,,,,,,,,,,,,
ClingBeetleHole,"(14,14)",,,,,,,,,,,,,,,,,,
ClingBeetleHole,"(0,1)",,,,,,,,,,,,,,,,,,
ClingBeetleHole,"(0,13)",,,,,,,,,,,,,,,,,,
RandomBeetleHole,"(0,1)",,,,,,,,,,,,,,,,,,
RandomBeetleHole,"(0,1)",,,,,,,,,,,,,,,,,,
RandomGoal,"(0,13)",,,,,,,,,,,,,,,,,,
