1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Player,"(0, 7)",,,,,,,,,,,,,,,,,,
ImitateEnemy,"(6,4)",,,,,,,,,,,,,,,,,,
ImitateEnemy,"(6,10)",,,,,,,,,,,,,,,,,,
ImitateEnemy,"(17,4)",,,,,,,,,,,,,,,,,,
ImitateEnemy,"(17,10)",,,,,,,,,,,,,,,,,,
Goal,"(16,7)",,,,,,,,,,,,,,,,,,
