1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Player,"(6,7)",,,,,,,,,,,,,,,,,,
StopEnemy,"(9,7)",,,,,,,,,,,,,,,,,,
ImitateEnemy,"(0,7)",,,,,,,,,,,,,,,,,,
ImitateGoal,"(19,7)",,,,,,,,,,,,,,,,,,
