1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0
1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
Player,"(2,14)",,,,,,,,,,,,,,,,,,
StopEnemy,"(8,7)",,,,,,,,,,,,,,,,,,
ImitateEnemy,"(2,12)",,,,,,,,,,,,,,,,,,
ImitateGoal,"(18,7)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(16,5)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(16,9)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(7,2)",,,,,,,,,,,,,,,,,,
RandomEnemy,"(7,12)",,,,,,,,,,,,,,,,,,
