0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Player,"(19,14)",,,,,,,,,,,,,,,,,,
RandomBeetleHole,"(19,0)",,,,,,,,,,,,,,,,,,
RandomBeetleHole,"(0,14)",,,,,,,,,,,,,,,,,,
Goal,"(0,0)",,,,,,,,,,,,,,,,,,
RandomBeetleHole,"(3,3)",,,,,,,,,,,,,,,,,,
